,userid,friendid
21755,1478,1282
21756,1478,2772
21757,1478,2132
21758,1478,2244
21759,1478,2513
21760,1478,2629
21761,1478,892
21762,1478,90
21763,1478,2462
21764,1478,2200
21765,1478,1600
21766,1479,1409
21767,1479,532
21768,1479,2522
21769,1479,1828
21770,1479,289
21771,1479,830
21772,1479,46
21773,1479,1268
21774,1479,182
21775,1479,666
21776,1479,591
21777,1479,520
21778,1479,621
21779,1479,1549
21780,1480,1813
21781,1480,1859
21782,1480,2252
21783,1480,1892
21784,1480,1581
21785,1480,1314
21786,1480,660
21787,1480,1828
21788,1480,1667
21789,1480,1559
21790,1480,1268
21791,1480,1685
21792,1480,1323
21793,1480,1313
21794,1481,2686
21795,1481,1591
21796,1481,2621
21797,1481,1265
21798,1481,1387
21799,1481,1708
21800,1481,2587
21801,1481,1629
21802,1481,1200
21803,1481,146
21804,1481,1879
21805,1481,2025
21806,1481,2209
21807,1481,639
21808,1481,303
21809,1481,266
21810,1481,2034
21811,1481,2127
21812,1481,1618
21813,1481,2343
21814,1481,2119
21815,1481,2334
21816,1481,1431
21817,1481,1519
21818,1481,532
21819,1481,1059
21820,1481,1087
21821,1481,103
21822,1481,10
21823,1481,1435
21824,1481,385
21825,1481,512
21826,1481,321
21827,1481,1955
21828,1482,2073
21829,1483,2546
21830,1483,1122
21831,1483,8
21832,1483,469
21833,1483,1698
21834,1483,1000
21835,1483,498
21836,1483,837
21837,1483,2411
21838,1483,2752
21839,1483,497
21840,1483,1985
21841,1483,932
21842,1483,701
21843,1483,981
21844,1483,1604
21845,1484,845
21846,1484,900
21847,1484,1028
21848,1484,1766
21849,1484,2390
21850,1484,1756
21851,1484,281
21852,1484,1828
21853,1484,2197
21854,1484,967
21855,1484,273
21856,1484,34
21857,1484,621
21858,1486,1829
21859,1486,2587
21860,1486,1671
21861,1488,2432
21862,1488,834
21863,1488,1431
21864,1488,431
21865,1488,1246
21866,1488,2426
21867,1488,1519
21868,1488,1346
21869,1488,2300
21870,1488,1731
21871,1489,1756
21872,1489,1468
21873,1489,1936
21874,1489,1965
21875,1490,266
21876,1490,1663
21877,1490,2148
21878,1490,402
21879,1490,368
21880,1490,34
21881,1490,370
21882,1490,1171
21883,1490,2188
21884,1490,2164
21885,1490,158
21886,1490,1519
21887,1491,2428
21888,1491,1718
21889,1491,2120
21890,1491,1928
21891,1491,1732
21892,1491,879
21893,1491,2637
21894,1491,614
21895,1491,582
21896,1491,1271
21897,1491,106
21898,1491,2442
21899,1492,1087
21900,1492,1452
21901,1492,107
21902,1492,191
21903,1492,636
21904,1493,1641
21905,1493,39
21906,1494,1311
21907,1494,103
21908,1494,2205
21909,1494,847
21910,1494,2338
21911,1494,1928
21912,1494,614
21913,1495,0
21914,1495,2667
21915,1496,501
21916,1496,154
21917,1496,1466
21918,1496,143
21919,1496,246
21920,1496,0
21921,1496,72
21922,1496,2679
21923,1496,141
21924,1496,99
21925,1496,85
21926,1497,2334
21927,1497,1428
21928,1497,2595
21929,1497,1193
21930,1497,2573
21931,1497,1878
21932,1497,446
21933,1497,934
21934,1497,1070
21935,1497,1055
21936,1497,2432
21937,1497,46
21938,1497,497
21939,1497,266
21940,1497,714
21941,1497,263
21942,1497,1220
21943,1497,18
21944,1497,1828
21945,1497,496
21946,1497,2494
21947,1497,1906
21948,1497,119
21949,1497,2518
21950,1497,1563
21951,1497,2805
21952,1497,2307
21953,1497,662
21954,1497,2781
21955,1497,1392
21956,1497,529
21957,1497,678
21958,1497,1832
21959,1497,2652
21960,1497,2650
21961,1497,1927
21962,1497,1274
21963,1497,72
21964,1497,680
21965,1497,1001
21966,1497,837
21967,1497,1514
21968,1497,1533
21969,1497,621
21970,1497,398
21971,1497,499
21972,1498,1089
21973,1498,655
21974,1499,2412
21975,1499,1417
21976,1499,1824
21977,1499,166
21978,1499,327
21979,1499,987
21980,1499,2164
21981,1499,224
21982,1499,2432
21983,1500,563
21984,1500,654
21985,1500,158
21986,1500,2424
21987,1500,906
21988,1500,991
21989,1500,1020
21990,1500,74
21991,1500,1519
21992,1500,290
21993,1500,2137
21994,1500,1227
21995,1500,1036
21996,1500,1733
21997,1500,39
21998,1500,211
21999,1500,1687
22000,1500,9
22001,1500,490
22002,1500,34
22003,1500,2011
22004,1500,1382
22005,1500,653
22006,1500,1494
22007,1500,1001
22008,1500,729
22009,1500,1481
22010,1500,1678
22011,1500,981
22012,1500,543
22013,1500,1600
22014,1500,635
22015,1500,41
22016,1500,2468
22017,1500,1756
22018,1500,936
22019,1500,493
22020,1500,385
22021,1500,1005
22022,1500,1974
22023,1500,2306
22024,1500,2518
22025,1500,1148
22026,1500,2605
22027,1500,2291
22028,1500,669
22029,1500,2164
22030,1500,2806
22031,1500,910
22032,1500,2010
22033,1500,119
22034,1500,2301
22035,1500,1953
22036,1500,1431
22037,1500,87
22038,1500,1069
22039,1501,34
22040,1501,1051
22041,1501,92
22042,1501,989
22043,1502,1377
22044,1502,920
22045,1502,2334
22046,1502,2648
22047,1502,1039
22048,1502,865
22049,1502,236
22050,1502,1844
22051,1502,108
22052,1502,2568
22053,1502,2142
22054,1502,1589
22055,1502,718
22056,1502,1843
22057,1502,243
22058,1502,103
22059,1502,1344
22060,1503,1103
22061,1503,778
22062,1503,870
22063,1503,421
22064,1503,352
22065,1503,0
22066,1503,34
22067,1504,2070
22068,1504,1424
22069,1504,780
22070,1504,735
22071,1504,325
22072,1504,710
22073,1504,138
22074,1504,313
22075,1504,289
22076,1504,2343
22077,1504,1589
22078,1504,385
22079,1504,884
22080,1504,1268
22081,1504,643
22082,1505,269
22083,1505,215
22084,1505,17
22085,1505,2390
22086,1506,871
22087,1506,402
22088,1506,1015
22089,1506,1618
22090,1506,472
22091,1506,1879
22092,1506,2127
22093,1506,2408
22094,1506,1390
22095,1506,236
22096,1506,942
22097,1506,1086
22098,1506,780
22099,1506,879
22100,1506,2522
22101,1506,1774
22102,1506,2394
22103,1506,422
22104,1506,1189
22105,1506,710
22106,1506,398
22107,1506,854
22108,1506,385
22109,1506,1955
22110,1507,493
22111,1507,1772
22112,1507,893
22113,1507,0
22114,1507,34
22115,1507,1638
22116,1508,1331
22117,1508,2011
22118,1508,2121
22119,1508,946
22120,1508,1139
22121,1508,2476
22122,1508,1124
22123,1508,2604
22124,1508,246
22125,1509,1767
22126,1509,1683
22127,1509,1344
22128,1510,512
22129,1510,2557
22130,1510,1865
22131,1510,1635
22132,1510,2330
22133,1510,0
22134,1510,1709
22135,1510,1801
22136,1510,2177
22137,1510,853
22138,1510,1396
22139,1510,507
22140,1510,2673
22141,1510,2274
22142,1510,539
22143,1510,263
22144,1510,1124
22145,1510,109
22146,1510,1268
22147,1510,874
22148,1510,2065
22149,1510,830
22150,1510,375
22151,1510,130
22152,1510,1589
22153,1510,1030
22154,1511,1870
22155,1511,1480
22156,1512,0
22157,1512,1623
22158,1512,1268
22159,1513,1200
22160,1513,1219
22161,1514,1976
22162,1514,2072
22163,1514,967
22164,1514,485
22165,1515,834
22166,1515,108
22167,1515,15
22168,1515,2207
22169,1515,1431
22170,1515,431
22171,1515,2824
22172,1515,39
22173,1515,268
22174,1515,807
22175,1515,346
22176,1515,23
22177,1515,221
22178,1515,136
22179,1515,14
22180,1515,1335
22181,1515,960
22182,1515,2120
22183,1515,138
22184,1515,2137
22185,1515,207
22186,1515,34
22187,1515,29
22188,1515,312
22189,1516,765
22190,1516,743
22191,1516,336
22192,1517,1852
22193,1518,1022
22194,1518,2734
22195,1518,2826
22196,1518,2129
22197,1518,2177
22198,1518,1869
22199,1518,24
22200,1518,1995
22201,1518,280
22202,1518,1673
22203,1518,1223
22204,1518,704
22205,1518,1413
22206,1518,1514
22207,1518,1483
22208,1518,2653
22209,1518,507
22210,1518,2149
22211,1519,2196
22212,1519,669
22213,1519,2444
22214,1519,880
22215,1519,949
22216,1519,2831
22217,1519,507
22218,1519,191
22219,1519,490
22220,1519,2728
22221,1519,431
22222,1519,1559
22223,1519,1363
22224,1519,2484
22225,1519,1549
22226,1519,707
22227,1519,229
22228,1519,1591
22229,1519,400
22230,1519,385
22231,1519,1310
22232,1519,1185
22233,1519,0
22234,1519,730
22235,1519,1918
22236,1519,1635
22237,1519,735
22238,1519,1756
22239,1519,1765
22240,1519,1999
22241,1519,632
22242,1519,451
22243,1519,2025
22244,1519,1227
22245,1519,2491
22246,1519,1481
22247,1519,2127
22248,1519,2824
22249,1519,1431
22250,1520,1268
22251,1520,1635
22252,1520,1627
22253,1520,0
22254,1521,2692
22255,1521,743
22256,1521,1073
22257,1521,268
22258,1521,1481
22259,1521,1046
22260,1521,656
22261,1521,2671
22262,1521,1936
22263,1521,1912
22264,1521,1200
22265,1521,2713
22266,1521,987
22267,1521,385
22268,1521,9
22269,1521,169
22270,1521,1622
22271,1521,1335
22272,1521,55
22273,1521,1620
22274,1521,15
22275,1521,2039
22276,1521,1029
22277,1521,327
22278,1521,207
22279,1521,6
22280,1521,192
22281,1521,1353
22282,1521,580
22283,1521,1804
22284,1521,793
22285,1521,1974
22286,1521,206
22287,1521,2214
22288,1521,47
22289,1521,271
22290,1521,621
22291,1521,34
22292,1521,0
22293,1521,729
22294,1522,64
22295,1522,2594
22296,1522,447
22297,1522,1561
22298,1522,2015
22299,1522,2518
22300,1522,1982
22301,1522,341
22302,1522,754
22303,1522,1271
22304,1522,2672
22305,1522,1018
22306,1522,354
22307,1522,2222
22308,1522,1969
22309,1522,1055
22310,1523,71
22311,1523,34
22312,1523,621
22313,1523,830
22314,1523,1148
22315,1523,47
22316,1523,0
22317,1524,1139
22318,1524,558
22319,1524,1558
22320,1524,73
22321,1524,356
22322,1524,1823
22323,1524,125
22324,1524,127
22325,1524,796
22326,1524,2052
22327,1524,758
22328,1524,2758
22329,1524,2764
22330,1524,2755
22331,1524,899
22332,1524,621
22333,1524,0
22334,1524,381
22335,1524,46
22336,1524,354
22337,1524,292
22338,1525,78
22339,1525,316
22340,1526,1696
22341,1526,2824
22342,1527,529
22343,1527,1918
22344,1527,490
22345,1527,725
22346,1527,1287
22347,1527,1350
22348,1527,1424
22349,1527,1504
22350,1527,456
22351,1527,1417
22352,1527,1125
22353,1527,236
22354,1527,1828
22355,1527,1269
22356,1527,780
22357,1527,2732
22358,1527,64
22359,1527,2751
22360,1527,830
22361,1527,1995
22362,1527,1268
22363,1527,72
22364,1527,777
22365,1527,1003
22366,1527,42
22367,1527,642
22368,1527,40
22369,1527,802
22370,1527,174
22371,1527,2449
22372,1527,2622
22373,1527,1756
22374,1528,2769
22375,1528,34
22376,1528,0
22377,1528,2214
22378,1528,888
22379,1528,2028
22380,1528,1974
22381,1529,652
22382,1529,404
22383,1529,857
22384,1529,2343
22385,1529,1926
22386,1529,481
22387,1530,2539
22388,1530,1346
22389,1530,1519
22390,1530,2458
22391,1530,1431
22392,1531,2305
22393,1531,780
22394,1531,2667
22395,1531,1411
22396,1531,1476
22397,1531,2590
22398,1531,927
22399,1531,2488
22400,1531,416
22401,1532,2529
22402,1532,531
22403,1532,729
22404,1532,0
22405,1532,2731
22406,1533,324
22407,1533,360
22408,1533,507
22409,1533,969
22410,1533,2209
22411,1533,2132
22412,1533,2462
22413,1533,1616
22414,1533,1055
22415,1533,2652
22416,1533,1574
22417,1533,43
22418,1533,848
22419,1533,2146
22420,1533,1976
22421,1533,174
22422,1533,884
22423,1533,271
22424,1533,182
22425,1533,6
22426,1533,1269
22427,1533,118
22428,1533,191
22429,1533,570
22430,1533,1413
22431,1533,1572
22432,1533,455
22433,1533,100
22434,1533,1561
22435,1533,1163
22436,1533,1223
22437,1533,1596
22438,1533,1514
22439,1533,398
22440,1533,24
22441,1533,553
22442,1533,1176
22443,1533,640
22444,1533,354
22445,1533,607
22446,1533,1390
22447,1533,1451
22448,1533,515
22449,1533,141
22450,1533,387
22451,1533,1158
22452,1533,175
22453,1533,660
22454,1533,942
22455,1533,499
22456,1533,466
22457,1533,1355
22458,1533,887
22459,1533,341
22460,1533,1195
22461,1533,1023
22462,1533,2747
22463,1533,1545
22464,1533,748
22465,1533,1589
22466,1533,234
22467,1533,806
22468,1534,92
22469,1534,595
22470,1535,1300
22471,1535,729
22472,1535,1347
22473,1535,880
22474,1535,1559
22475,1535,2740
22476,1535,1030
22477,1535,2565
22478,1535,221
22479,1535,385
22480,1535,0
22481,1535,507
22482,1535,1148
22483,1535,1087
22484,1535,9
22485,1535,617
22486,1535,2821
22487,1535,2587
22488,1535,1879
22489,1535,2491
22490,1535,34
22491,1535,2670
22492,1535,1828
22493,1535,1318
22494,1535,1268
22495,1535,131
22496,1535,1878
22497,1535,1160
22498,1535,1635
22499,1535,1007
22500,1537,191
22501,1537,107
22502,1537,2686
22503,1537,80
22504,1537,1431
22505,1537,1956
22506,1537,1576
22507,1537,1900
22508,1537,1213
22509,1537,1423
22510,1537,1840
22511,1537,2336
22512,1538,2432
22513,1538,2340
22514,1539,92
22515,1539,687
22516,1539,34
22517,1539,584
22518,1539,0
22519,1539,1686
22520,1539,421
22521,1540,225
22522,1540,1776
22523,1540,2
22524,1540,918
22525,1541,818
22526,1541,1014
22527,1541,87
22528,1541,41
22529,1541,2443
22530,1541,1519
22531,1541,1431
22532,1541,507
22533,1541,402
22534,1541,385
22535,1541,1994
22536,1541,1552
22537,1541,0
22538,1541,1185
22539,1541,986
22540,1541,46
22541,1541,729
22542,1541,1007
22543,1542,1912
22544,1542,1442
22545,1542,2250
22546,1542,2208
22547,1542,1824
22548,1542,454
22549,1542,256
22550,1542,2386
22551,1542,1409
22552,1542,445
22553,1542,577
22554,1542,1382
22555,1542,2306
22556,1542,933
22557,1542,43
22558,1542,470
22559,1542,2621
22560,1542,2587
22561,1542,1890
22562,1542,529
22563,1542,34
22564,1542,1981
22565,1542,447
22566,1542,2164
22567,1542,493
22568,1542,53
22569,1542,87
22570,1542,1031
22571,1542,580
22572,1542,1559
22573,1542,532
22574,1542,433
22575,1542,656
22576,1542,2005
22577,1542,166
22578,1542,520
22579,1542,293
22580,1542,1431
22581,1542,301
22582,1542,46
22583,1542,443
22584,1542,1514
22585,1542,435
22586,1542,289
22587,1542,1069
22588,1542,388
22589,1542,469
22590,1542,1686
22591,1542,1228
22592,1542,485
22593,1542,2626
22594,1542,885
22595,1542,2193
22596,1543,2604
22597,1543,2002
22598,1543,558
22599,1543,1447
22600,1543,2408
22601,1543,2543
22602,1543,1313
22603,1543,930
22604,1543,1891
22605,1543,1663
22606,1543,2613
22607,1543,1900
22608,1543,1457
22609,1543,2598
22610,1543,2755
22611,1543,2673
22612,1543,790
22613,1543,1705
22614,1543,395
22615,1543,2733
22616,1543,1709
22617,1544,1300
22618,1544,2615
22619,1544,1600
22620,1544,1879
22621,1544,191
22622,1544,729
22623,1544,2740
22624,1544,2587
22625,1544,1030
22626,1544,2246
22627,1545,1558
22628,1545,398
22629,1545,341
22630,1546,878
22631,1546,269
22632,1546,1989
22633,1546,1689
22634,1547,155
22635,1547,507
22636,1548,712
22637,1548,1148
22638,1548,385
22639,1548,946
22640,1548,2271
22641,1548,1462
22642,1548,1880
22643,1548,932
22644,1548,507
22645,1548,1671
22646,1548,993
22647,1548,174
22648,1548,2559
22649,1548,838
22650,1548,1980
22651,1548,2390
22652,1548,1227
22653,1548,2507
22654,1548,1757
22655,1548,1297
22656,1548,2494
22657,1548,229
22658,1548,1121
22659,1548,248
22660,1548,2451
22661,1548,1808
22662,1548,485
22663,1548,2177
22664,1548,2146
22665,1548,1678
22666,1548,181
22667,1548,43
22668,1548,398
22669,1548,1802
22670,1548,1774
22671,1548,660
22672,1548,323
22673,1548,1217
22674,1548,1015
22675,1548,1589
22676,1548,595
22677,1548,513
22678,1548,2196
22679,1548,191
22680,1548,729
22681,1549,846
22682,1549,1591
22683,1549,1519
22684,1549,2679
22685,1549,0
22686,1549,744
22687,1549,1181
22688,1549,134
22689,1549,427
22690,1549,103
22691,1549,1185
22692,1549,823
22693,1549,1210
22694,1549,219
22695,1549,253
22696,1549,324
22697,1549,1223
22698,1549,354
22699,1549,16
22700,1549,150
22701,1549,46
22702,1549,899
22703,1549,1297
22704,1549,334
22705,1549,730
22706,1549,1330
22707,1549,2006
22708,1549,8
22709,1549,58
22710,1549,124
22711,1550,2375
22712,1550,1597
22713,1550,1356
22714,1550,2814
22715,1550,1390
22716,1550,398
22717,1550,97
22718,1550,395
22719,1550,595
22720,1552,74
22721,1552,495
22722,1552,214
22723,1552,385
22724,1552,446
22725,1552,2629
22726,1552,562
22727,1552,710
22728,1552,1046
22729,1552,627
22730,1552,2687
22731,1552,2541
22732,1552,672
22733,1552,303
22734,1552,883
22735,1552,174
22736,1552,2686
22737,1552,1321
22738,1552,38
22739,1552,209
22740,1552,552
22741,1552,2308
22742,1552,1462
22743,1552,402
22744,1552,1879
22745,1552,191
22746,1552,1451
22747,1552,1562
22748,1552,1196
22749,1552,1560
22750,1552,1814
22751,1552,220
22752,1552,644
22753,1552,2074
22754,1552,1351
22755,1552,2353
22756,1552,1713
22757,1552,652
22758,1552,2255
22759,1552,830
22760,1552,1721
22761,1552,425
22762,1552,2740
22763,1552,1431
22764,1552,2212
22765,1552,1994
22766,1552,507
22767,1552,1865
22768,1552,1435
22769,1552,1741
22770,1552,2783
22771,1552,2196
22772,1552,2753
22773,1552,1611
22774,1552,496
22775,1552,1711
22776,1552,2176
22777,1552,2149
22778,1552,2770
22779,1552,788
22780,1552,2522
22781,1552,942
22782,1552,2027
22783,1552,338
22784,1552,1148
22785,1552,1840
22786,1552,1267
22787,1552,2698
22788,1552,2016
22789,1553,158
22790,1553,183
22791,1553,376
22792,1554,1559
22793,1554,66
22794,1554,174
22795,1554,629
22796,1555,1363
22797,1555,1756
22798,1555,427
22799,1555,2071
22800,1555,103
22801,1555,1671
22802,1556,1722
22803,1556,1619
22804,1556,1570
22805,1556,672
22806,1556,2529
22807,1556,1227
22808,1556,2696
22809,1556,2622
22810,1556,2454
22811,1556,2462
22812,1556,2639
22813,1556,2175
22814,1556,212
22815,1556,45
22816,1556,1586
22817,1556,1802
22818,1556,103
22819,1556,2085
22820,1556,2561
22821,1557,0
22822,1557,2657
22823,1558,785
22824,1558,1306
22825,1558,895
22826,1558,853
22827,1558,536
22828,1558,2488
22829,1558,1524
22830,1558,1967
22831,1558,2823
22832,1558,1687
22833,1558,1696
22834,1558,1956
22835,1558,2670
22836,1558,1037
22837,1558,2397
22838,1558,1989
22839,1558,1588
22840,1558,1396
22841,1558,1545
22842,1558,1610
22843,1558,2132
22844,1558,2786
22845,1558,2618
22846,1558,707
22847,1558,2667
22848,1558,1364
22849,1558,1412
22850,1558,2182
22851,1558,368
22852,1558,844
22853,1558,1371
22854,1558,74
22855,1558,878
22856,1558,899
22857,1558,1935
22858,1558,847
22859,1558,1954
22860,1558,404
22861,1558,2733
22862,1558,1173
22863,1558,586
22864,1558,1900
22865,1558,2493
22866,1558,1308
22867,1558,2613
22868,1558,806
22869,1558,2543
22870,1558,443
22871,1558,2621
22872,1558,127
22873,1558,2758
22874,1558,2781
22875,1558,387
22876,1559,507
22877,1559,618
22878,1559,1056
22879,1559,2432
22880,1559,2595
22881,1559,1246
22882,1559,2444
22883,1559,72
22884,1559,944
22885,1559,1007
22886,1559,1431
22887,1559,1094
22888,1559,281
22889,1559,742
22890,1559,765
22891,1559,1542
22892,1559,2565
22893,1559,2174
22894,1559,1081
22895,1559,986
22896,1559,677
22897,1559,1115
22898,1559,580
22899,1559,1148
22900,1559,385
22901,1559,2183
22902,1559,1980
22903,1559,236
22904,1559,1774
22905,1559,592
22906,1559,1057
22907,1559,130
22908,1559,1022
22909,1559,1268
22910,1559,1348
22911,1559,2160
22912,1559,1055
22913,1559,2781
22914,1559,2672
22915,1559,1386
22916,1559,1596
22917,1559,679
22918,1559,1478
22919,1559,1480
22920,1559,946
22921,1559,1581
22922,1559,1844
22923,1559,2135
22924,1559,1227
22925,1559,1698
22926,1559,99
22927,1559,214
22928,1559,1591
22929,1559,707
22930,1559,1200
22931,1559,2804
22932,1559,103
22933,1559,2484
22934,1559,1519
22935,1559,1193
22936,1559,1553
22937,1559,1629
22938,1559,174
22939,1559,1566
22940,1559,880
22941,1559,2213
22942,1559,1678
22943,1559,1371
22944,1559,663
22945,1559,1241
22946,1559,74
22947,1559,854
22948,1559,128
22949,1559,966
22950,1559,512
22951,1559,106
22952,1559,1605
22953,1559,1635
22954,1559,2686
22955,1559,562
22956,1559,1583
22957,1559,1181
22958,1559,1412
22959,1559,46
22960,1559,53
22961,1559,1435
22962,1559,1879
22963,1559,2824
22964,1559,2127
22965,1559,114
22966,1559,181
22967,1559,2587
22968,1559,864
22969,1559,2621
22970,1559,967
22971,1559,395
22972,1559,191
22973,1559,1817
22974,1559,585
22975,1560,1691
22976,1560,138
22977,1560,1802
22978,1560,1774
22979,1560,209
22980,1560,860
22981,1560,1271
22982,1560,1015
22983,1561,385
22984,1561,413
22985,1561,1324
22986,1561,292
22987,1561,1150
22988,1561,204
22989,1561,2242
22990,1561,2778
22991,1561,942
22992,1561,1522
22993,1561,1013
22994,1561,239
22995,1561,66
22996,1561,627
22997,1561,1891
22998,1562,1345
22999,1562,2767
23000,1562,293
23001,1562,1588
23002,1562,1552
23003,1562,1962
23004,1562,2343
23005,1562,1774
23006,1562,1574
23007,1562,2613
23008,1562,855
23009,1562,2522
23010,1562,1494
23011,1562,2026
23012,1562,2191
23013,1562,835
23014,1562,395
23015,1562,1773
23016,1562,398
23017,1562,174
23018,1562,748
23019,1562,1709
23020,1563,115
23021,1563,488
23022,1563,240
23023,1563,1695
23024,1563,0
23025,1564,2108
23026,1564,511
23027,1564,1289
23028,1564,1009
23029,1564,1709
23030,1564,1299
23031,1565,1481
23032,1565,600
23033,1565,1927
23034,1565,678
23035,1565,2123
23036,1565,712
23037,1565,837
23038,1566,356
23039,1566,1559
23040,1566,2821
23041,1566,1570
23042,1566,2448
23043,1568,1268
23044,1568,347
23045,1568,1094
23046,1568,341
23047,1569,2734
23048,1570,710
23049,1570,1556
23050,1570,0
23051,1570,1566
23052,1571,1769
23053,1571,64
23054,1571,1269
23055,1571,1431
23056,1571,1163
23057,1571,1271
23058,1571,2164
23059,1571,16
23060,1571,1604
23061,1571,143
23062,1571,1491
23063,1573,2613
23064,1573,43
23065,1573,935
23066,1573,2334
23067,1573,2705
23068,1573,118
23069,1573,404
23070,1573,1774
23071,1574,1519
23072,1574,324
23073,1574,835
23074,1574,2613
23075,1574,2574
23076,1574,2522
23077,1574,1227
23078,1574,1589
23079,1574,0
23080,1574,34
23081,1574,621
23082,1574,455
23083,1574,2209
23084,1575,1746
23085,1575,27
23086,1575,166
23087,1575,1300
23088,1575,74
23089,1575,1268
23090,1575,2444
23091,1575,0
23092,1575,2340
23093,1575,93
23094,1575,1036
23095,1575,321
23096,1575,1431
23097,1575,143
23098,1575,1500
23099,1575,1519
23100,1575,1148
23101,1575,529
23102,1575,2432
23103,1575,2371
23104,1575,1731
23105,1575,1005
23106,1575,2164
23107,1575,1733
23108,1576,2057
23109,1576,2212
23110,1576,1195
23111,1576,8
23112,1576,74
23113,1576,2621
23114,1576,627
23115,1576,2489
23116,1576,854
23117,1576,1537
23118,1576,1000
23119,1576,1822
23120,1576,1828
23121,1576,2646
23122,1576,404
23123,1576,2543
23124,1576,1596
23125,1576,2191
23126,1576,1015
23127,1576,1767
23128,1577,663
23129,1577,986
23130,1577,2622
23131,1577,760
23132,1577,0
23133,1578,295
23134,1578,85
23135,1578,929
23136,1578,1455
23137,1578,2408
23138,1578,1734
23139,1578,854
23140,1578,1982
23141,1578,87
23142,1578,1994
23143,1578,290
23144,1578,2179
23145,1578,1069
23146,1578,2698
23147,1578,1055
23148,1578,585
23149,1578,2164
23150,1578,2127
23151,1578,2087
23152,1578,507
23153,1578,1337
23154,1578,1774
23155,1578,1163
23156,1578,143
23157,1578,93
23158,1578,643
23159,1578,1390
23160,1578,103
23161,1578,2274
23162,1579,2391
23163,1579,1989
23164,1579,1244
23165,1579,1678
23166,1579,1317
23167,1579,1589
23168,1579,1030
23169,1579,823
23170,1579,324
23171,1579,714
23172,1579,43
23173,1579,1544
23174,1579,1087
23175,1580,1360
23176,1580,1589
23177,1581,0
23178,1581,191
23179,1581,789
23180,1581,1597
23181,1581,507
23182,1581,2182
23183,1581,1892
23184,1581,1345
23185,1581,2024
23186,1581,1480
23187,1581,2040
23188,1581,2285
23189,1581,1323
23190,1581,1466
23191,1581,644
23192,1581,74
23193,1581,2163
23194,1581,1589
23195,1581,1667
23196,1581,2404
23197,1581,2733
23198,1581,1344
23199,1581,385
23200,1581,1610
23201,1581,2046
23202,1581,1814
23203,1581,174
23204,1581,34
23205,1581,1552
23206,1582,2451
23207,1582,580
23208,1582,31
23209,1583,2476
23210,1583,1087
23211,1583,2164
23212,1583,1330
23213,1583,1227
23214,1583,0
23215,1583,1519
23216,1583,1431
23217,1583,1974
23218,1583,1718
23219,1583,2371
23220,1583,1226
23221,1583,490
23222,1583,1591
23223,1583,417
23224,1583,2484
23225,1583,1382
23226,1583,1827
23227,1583,707
23228,1583,1559
23229,1583,66
23230,1583,54
23231,1583,1678
23232,1583,1268
23233,1583,46
23234,1583,2821
23235,1583,87
23236,1583,1055
23237,1583,1124
23238,1583,1022
23239,1583,64
23240,1584,415
23241,1584,1635
23242,1584,181
23243,1584,48
23244,1585,2621
23245,1586,729
23246,1586,385
23247,1586,102
23248,1586,2127
23249,1586,1756
23250,1586,1509
23251,1586,2650
23252,1586,2343
23253,1586,1181
23254,1586,1718
23255,1586,1431
23256,1586,869
23257,1586,1581
23258,1586,1185
23259,1586,2657
23260,1586,174
23261,1586,689
23262,1586,1698
23263,1586,1963
23264,1586,1834
23265,1586,103
23266,1586,939
23267,1586,1427
23268,1586,1344
23269,1586,1879
23270,1586,2116
23271,1586,1635
23272,1586,1007
23273,1587,1738
23274,1587,2621
23275,1587,2241
23276,1587,1106
23277,1587,2784
23278,1587,1007
23279,1587,219
23280,1588,2621
23281,1588,1562
23282,1588,2004
23283,1588,2642
23284,1588,1558
23285,1588,751
23286,1588,2715
23287,1588,0
23288,1588,2359
23289,1589,46
23290,1589,2229
23291,1589,2346
23292,1589,2007
23293,1589,2363
23294,1589,1579
23295,1589,2586
23296,1589,1317
23297,1589,1644
23298,1589,1756
23299,1589,2167
23300,1589,1985
23301,1589,599
23302,1589,1352
23303,1589,2265
23304,1589,945
23305,1589,324
23306,1589,1674
23307,1589,1360
23308,1589,2781
23309,1589,586
23310,1589,1691
23311,1589,443
23312,1589,90
23313,1589,1030
23314,1589,1425
23315,1589,1441
23316,1589,2209
23317,1589,253
23318,1589,878
23319,1589,663
23320,1589,1504
23321,1589,243
23322,1589,1124
23323,1589,302
23324,1589,1055
23325,1589,2421
23326,1589,119
23327,1589,1581
23328,1589,319
23329,1589,1232
23330,1589,865
23331,1589,2747
23332,1589,364
23333,1589,1574
23334,1589,1897
23335,1589,1502
23336,1589,1844
23337,1589,1548
23338,1589,191
23339,1589,2670
23340,1589,1244
23341,1589,1580
23342,1590,2622
23343,1590,1199
23344,1590,2237
23345,1590,130
23346,1590,2663
23347,1590,2546
23348,1590,2407
23349,1590,1017
23350,1590,8
23351,1590,0
23352,1590,72
23353,1590,2414
23354,1590,1276
23355,1591,1718
23356,1591,214
23357,1591,1087
23358,1591,669
23359,1591,58
23360,1591,451
23361,1591,2340
23362,1591,1330
23363,1591,2127
23364,1591,1268
23365,1591,1070
23366,1591,857
23367,1591,103
23368,1591,1481
23369,1591,1343
23370,1591,1999
23371,1591,1878
23372,1591,1310
23373,1591,2821
23374,1591,2804
23375,1591,880
23376,1591,1217
23377,1591,1519
23378,1591,1431
23379,1591,1583
23380,1591,285
23381,1591,1227
23382,1591,1731
23383,1591,2291
23384,1591,385
23385,1592,644
